yrsempl,income,creddebt,othdebt,default,jobsat,homeown,address,cars,carvalue,2,3,4,5
0.6989700043360189,1.3424226808222062,-0.0963089313036829,-0.2329243187625382,0,3,1,10,0.0,0.8260748027008264,0,0,0,0
1.4913616938342726,2.1760912590556813,-0.1699248335702498,1.3705834000138055,0,5,1,29,0.0,1.810232517995084,0,0,0,0
1.0413926851582251,1.7323937598229686,0.2007410902351257,0.6895219574997816,0,1,1,21,0.0,1.404833716619938,0,0,0,0
1.146128035678238,1.9637878273455556,0.0957912203321869,-0.1094582674647076,0,3,1,31,0.0,1.6821450763738317,0,0,0,0
1.3222192947339193,1.8808135922807916,0.0592149338145465,0.9412092096007012,0,5,1,25,0.0,1.2648178230095364,0,0,0,0
1.230448921378274,1.869231719730976,-0.1722043970470563,0.7772339209035298,0,4,1,32,0.0,1.4771212547196624,0,0,0,0
1.1760912590556811,1.57978359661681,-0.2487532382993462,0.138000007897813,0,2,0,13,0.0,1.3364597338485296,0,0,0,0
1.3424226808222062,2.0211892990699383,0.5794897770328025,0.8714310661948477,0,4,1,25,0.0,1.6414741105040995,0,0,0,0
1.1139433523068367,1.5314789170422551,0.1383759693085273,0.4737449884102397,0,1,1,25,0.0,1.276461804173244,0,0,0,0
1.3979400086720375,1.934498451243568,-0.0665886443976464,-0.0231229506165561,0,5,0,32,0.0,1.6812412373755872,0,0,0,0
0.6989700043360189,1.4913616938342726,0.384012727711573,0.6433440892917467,0,1,0,18,0.0,1.1522883443830565,0,0,0,0
1.2787536009528289,1.944482672150169,0.1135690296371914,0.966663511563834,0,5,1,40,0.0,1.64738297011462,0,0,0,0
1.4771212547196624,1.462397997898956,0.2839377272920575,0.252655005785674,0,3,0,31,0.0,1.1139433523068367,0,0,0,0
1.5185139398778875,2.2648178230095364,-0.0343054686135599,1.0205250238939017,0,4,1,39,0.0,1.9566485792052035,0,0,0,0
1.1139433523068367,1.9822712330395684,0.1933383522566003,-0.2586655787999443,0,5,1,28,0.0,1.6201360549737576,0,0,0,0
0.3010299956639812,1.4313637641589874,-0.2009821891936053,0.6810120865925493,0,1,1,30,0.0,1.08278537031645,0,0,0,0
1.6232492903979006,1.7558748556724917,0.5713197719168416,0.6287301003773017,0,5,1,21,0.0,1.4885507165004443,0,0,0,0
1.414973347970818,1.792391689498254,0.3852565525778741,0.6238647250651962,0,4,1,40,0.0,1.5224442335063195,0,0,0,0
1.230448921378274,1.0413926851582251,-1.1769955323486248,-0.6373818294245992,0,2,1,9,0.0,0.5910646070264992,0,0,0,0
1.4771212547196624,1.0,-0.3260580013659122,-0.4841261562883209,0,3,0,43,0.0,0.5797835966168101,0,0,0,0
1.57978359661681,1.5314789170422551,-0.3873898958258521,0.5765905660235948,0,5,1,57,0.0,1.1522883443830565,0,0,0,0
1.0791812460476249,1.2787536009528289,-0.4352392769676965,0.2816968078291541,0,1,1,30,0.0,0.99563519459755,0,0,0,0
1.5314789170422551,1.255272505103306,0.1262145551638358,-0.0571271975317837,0,4,1,23,0.0,1.0644579892269184,0,0,0,0
0.9542425094393248,1.1760912590556811,-0.6143937264016879,-0.2464169411070934,0,3,0,7,0.0,0.9242792860618816,0,0,0,0
0.0,1.3222192947339193,0.2689858673285803,0.125239164453727,1,1,1,2,0.0,1.0413926851582251,0,0,0,0
0.6020599913279624,1.591064607026499,-0.5678263085053469,0.3768498564000399,0,1,0,2,0.0,1.3324384599156054,0,0,0,0
0.3010299956639812,1.5185139398778875,-0.3725153432426321,-0.1562167583890387,1,1,0,2,0.0,1.0453229787866574,0,0,0,0
0.4771212547196624,1.4313637641589874,-0.2906604896177893,0.0228068219459014,1,2,0,2,0.0,1.0718820073061257,0,0,0,0
0.4771212547196624,1.3010299956639813,-0.7203330559515444,-0.4322680374519309,1,3,1,5,0.0,1.1072099696478683,0,0,0,0
0.8450980400142568,1.568201724066995,-0.2802752083680608,-0.1132132658541797,1,2,0,7,0.0,1.1903316981702914,0,0,0,0
1.0791812460476249,1.4313637641589874,-0.6014628128854731,0.1450894514264681,0,4,0,4,0.0,1.0170333392987805,0,0,0,0
1.146128035678238,1.5563025007672873,0.2528772925637604,-0.2597162803181208,0,4,1,7,0.0,1.1931245983544616,0,0,0,0
0.4771212547196624,1.4771212547196624,0.4598265652385495,0.2398298204837865,0,2,1,12,0.0,1.1072099696478683,0,0,0,0
1.1139433523068367,1.5185139398778875,-0.0921250301583819,0.5291911955559148,0,5,1,17,0.0,1.2810333672477277,0,0,0,0
0.9030899869919436,1.6020599913279625,-0.0487013459839107,0.3151471336820997,0,4,1,15,0.0,1.3364597338485296,0,0,0,0
0.6020599913279624,1.6020599913279625,-0.3211539751639584,0.0344840688093165,0,2,1,14,0.0,1.276461804173244,0,0,0,0
0.0,1.255272505103306,-1.030817140767739,0.0602633285795939,0,2,0,8,0.0,0.9084850188786496,0,0,0,0
0.6020599913279624,1.7558748556724917,0.9242043638015226,0.598839621925893,1,2,1,13,0.0,1.499687082618404,0,0,0,0
0.9542425094393248,1.6532125137753435,-0.0096278416978004,0.70730824309905,0,5,0,4,0.0,1.4065401804339552,0,0,0,0
0.7781512503836436,1.6812412373755872,-0.6059407624165627,0.0585110528145936,0,4,0,22,0.0,1.260071387985075,0,0,0,0
0.8450980400142568,1.3617278360175928,0.1474135042984941,0.6920401268375445,1,5,0,20,0.0,1.0293837776852095,0,0,0,0
1.0791812460476249,1.863322860120456,0.0972323136082363,-0.1006873829431176,0,5,1,9,0.0,1.5854607295085006,0,0,0,0
0.9030899869919436,1.4913616938342726,0.2922024459720752,0.4092976085116163,0,3,1,13,0.0,1.307496037913213,0,0,0,0
0.8450980400142568,1.5314789170422551,-0.4247659559890654,-0.5171835641618272,0,5,1,14,0.0,1.235528446907549,0,0,0,0
1.2787536009528289,1.9030899869919435,0.1167139804080304,-0.1125627554221925,0,5,1,14,0.0,1.608526033577194,0,0,0,0
1.1760912590556811,1.6434526764861874,-0.0055244709296887,0.698678060340007,0,2,1,25,0.0,1.4899584794248346,0,0,0,0
1.230448921378274,1.792391689498254,0.1710075915294781,0.2987343384718442,0,3,0,16,0.0,1.6242820958356683,0,0,0,0
1.3222192947339193,1.7323937598229686,-0.1224720138155369,0.4960612980593276,0,5,1,12,0.0,1.3404441148401185,0,0,0,0
0.7781512503836436,1.845098040014257,-0.1166793216170247,0.2267545226000437,0,3,0,18,0.0,1.5440680443502757,0,0,0,0
0.9030899869919436,1.4913616938342726,0.1262619683242629,0.2897222524633055,0,2,1,26,0.0,1.173186268412274,0,0,0,0
0.8450980400142568,1.414973347970818,-0.61747867581032,-0.2901197414239896,0,3,0,15,0.0,1.1205739312058498,0,0,0,0
1.255272505103306,1.8260748027008264,-0.2226848469748332,0.3320654124804099,0,4,1,21,0.0,1.4927603890268375,0,0,0,0
0.9030899869919436,1.380211241711606,0.3730915723728641,0.395679976270046,0,3,1,21,0.0,1.187520720836463,0,0,0,0
1.1760912590556811,1.7481880270062005,0.2392133626345,0.7025463328685292,0,5,1,21,0.0,1.3891660843645324,0,0,0,0
1.0791812460476249,1.8512583487190752,-0.1421900421942763,0.4932081377832191,0,3,1,23,0.0,1.4727564493172125,0,0,0,0
1.230448921378274,1.9493900066449128,-1.4871289079606766,0.7321062260529931,0,4,1,28,0.0,1.608526033577194,0,0,0,0
1.414973347970818,1.6127838567197357,0.0048121501369148,-0.2621254301976303,0,1,1,30,0.0,1.252853030979893,0,0,0,0
1.4471580313422192,2.0827853703164503,0.0156648281402493,0.7588568076533574,0,5,0,27,0.0,1.7810369386211318,0,0,0,0
1.5185139398778875,1.4313637641589874,0.1760634633193663,0.2667245270504212,0,5,0,18,0.0,1.100370545117563,0,0,0,0
1.0413926851582251,1.5314789170422551,-0.8757893165637827,-0.0691069775939745,0,5,0,15,0.0,1.3138672203691537,0,0,0,0
1.0,1.8864907251724816,0.3181439225190583,0.3633513249987123,0,4,1,25,0.0,1.6053050461411094,0,0,0,0
0.3010299956639812,1.2787536009528289,0.1458968674590817,0.1198313770201544,0,1,0,26,0.0,1.0374264979406236,0,0,0,0
1.0791812460476249,1.5440680443502757,-0.3262098469538466,0.2209353370336071,0,3,1,26,0.0,1.2833012287035497,0,0,0,0
0.3010299956639812,1.4913616938342726,-0.1417299576443541,-0.1921647225506437,0,5,1,29,0.0,1.2576785748691846,0,0,0,0
1.3979400086720375,1.0,-1.0893755951107988,-0.9259153109717562,0,2,0,23,0.0,0.6812412373755872,0,0,0,0
1.380211241711606,1.3617278360175928,-0.9502975439478516,-0.334536274942501,0,4,1,44,0.0,1.130333768495006,0,0,0,0
1.4913616938342726,0.9542425094393248,-0.8577857889132786,-0.5462903595711324,0,5,0,9,0.0,0.6232492903979004,0,0,0,0
1.4913616938342726,2.0791812460476247,-0.4066696194769378,-0.1624368121776998,0,4,1,28,0.0,1.8048206787211625,0,0,0,0
1.380211241711606,2.292256071356476,0.8994965751882188,0.8890730072720665,0,1,1,24,0.0,1.809559714635268,0,0,0,0
1.0,0.9542425094393248,-0.0446557811560201,0.3358015894836263,0,3,1,22,0.0,0.6812412373755872,0,0,0,0
0.7781512503836436,1.863322860120456,-1.2627755420150828,-0.6245266029575135,0,3,1,31,0.0,1.6263403673750425,0,0,0,0
1.1139433523068367,1.9395192526186185,0.1049713254505472,0.5001789585684204,0,1,1,40,0.0,1.6532125137753435,0,0,0,0
0.9542425094393248,1.1760912590556811,-0.5657026148754913,-0.0185574308880376,0,3,1,36,0.0,0.919078092376074,0,0,0,0
1.5440680443502757,1.5185139398778875,-0.5138444960391013,0.5587918223240476,0,5,1,28,0.0,1.167317334748176,0,0,0,0
1.4313637641589874,1.1760912590556811,-0.2275315969467196,0.0819950252722981,0,4,0,12,0.0,0.6720978579357175,0,0,0,0
1.0,1.5563025007672873,0.0292636197872355,0.2829156212122144,0,3,1,45,0.0,1.3138672203691537,0,0,0,0
1.0413926851582251,1.4471580313422192,-0.4039001537548694,-0.2761734068125033,0,2,1,13,0.0,1.1398790864012365,0,0,0,0
1.4771212547196624,2.0293837776852097,0.0285143189725807,0.0302514992164365,0,5,0,35,0.0,1.7134905430939424,0,0,0,0
1.6532125137753435,1.1760912590556811,-0.4709162954972905,0.0762288884901632,0,4,0,17,0.0,0.9138138523837168,0,0,0,0
1.5185139398778875,1.3010299956639813,-0.0701725187693086,-0.4569257649664678,0,4,1,53,0.0,1.0791812460476249,0,0,0,0
1.6020599913279625,1.0,-0.6129662987176369,-0.6651443103827085,0,5,0,11,0.0,0.6989700043360189,0,0,0,0
1.380211241711606,0.9542425094393248,-0.4061913215410348,-0.4968523852720897,0,5,0,48,0.0,0.5314789170422551,0,0,0,0
1.3010299956639813,1.230448921378274,-0.1224616499051711,-0.1607042562953144,0,2,0,44,0.0,0.9777236052888476,0,0,0,0
1.5440680443502757,1.1139433523068367,-0.2993568460691141,0.3164044229362364,0,3,0,53,0.0,0.7781512503836436,0,0,0,0
1.5314789170422551,0.9542425094393248,-0.1799667718643904,-0.2356325510853145,0,4,1,40,0.0,0.6720978579357175,0,0,0,0
1.0,0.9542425094393248,-0.3257140144608864,-0.0023401922896539,0,5,0,15,0.0,0.7634279935629372,0,0,0,0
0.0,1.2041199826559248,-0.2657571922241043,-0.331897492334368,0,1,1,0,0.0,0.8692317197309762,0,0,0,0
0.0,1.4471580313422192,-0.0338019300094361,0.0148899938902883,0,2,0,2,0.0,1.1172712956557642,0,0,0,0
0.4771212547196624,1.3010299956639813,-0.9083330424043154,-0.4242350194632806,0,3,1,5,0.0,1.0718820073061257,0,0,0,0
0.3010299956639812,1.2787536009528289,-0.6393592596236213,0.2912744766223526,1,1,0,4,0.0,0.9590413923210936,0,0,0,0
0.0,1.505149978319906,-0.8955128886876049,0.1955675806597276,0,2,0,2,0.0,1.2430380486862944,0,0,0,0
0.7781512503836436,1.5440680443502757,-0.1496570805403777,-0.4242407870245779,0,3,1,4,0.0,1.1903316981702914,0,0,0,0
0.0,1.230448921378274,-0.7475353388040058,-0.3000235994347122,0,3,0,3,0.0,0.9867717342662448,0,0,0,0
0.8450980400142568,1.4471580313422192,-0.1863443005281482,0.1775041791378621,0,2,1,4,0.0,1.1271047983648077,0,0,0,0
0.7781512503836436,1.462397997898956,0.1190710437838062,0.4564510614866313,0,2,0,7,0.0,1.089905111439398,0,0,0,0
0.6020599913279624,1.568201724066995,0.3761424452824942,0.7317804892557692,1,2,1,9,0.0,1.3961993470957363,0,0,0,0
0.9542425094393248,1.57978359661681,-0.6687833215638423,-0.0161014058775941,0,4,1,8,0.0,1.4313637641589874,0,0,0,0
0.3010299956639812,1.505149978319906,-0.2564024445389749,0.5037754348327678,0,2,1,10,0.0,1.2966651902615312,0,0,0,0
0.6989700043360189,1.57978359661681,0.3127801247279392,0.662299692677303,1,4,1,14,0.0,1.2695129442179165,0,0,0,0
0.3010299956639812,1.4913616938342726,-0.3032715182992511,0.4779274251663978,0,1,0,3,0.0,1.287801729930226,0,0,0,0
0.3010299956639812,1.3222192947339193,-0.555564826993254,0.2895332130210027,0,1,0,8,0.0,1.0530784434834195,0,0,0,0
0.6989700043360189,1.230448921378274,-0.593575646872213,-0.8662439986575523,1,2,1,11,0.0,1.0569048513364727,0,0,0,0
1.0791812460476249,1.5314789170422551,-0.4330913447731965,0.3034336660062042,0,3,1,12,0.0,1.1430148002540952,0,0,0,0
0.0,1.4471580313422192,-0.0605706107086469,0.3388905710839234,0,1,1,14,0.0,1.1072099696478683,0,0,0,0
0.4771212547196624,1.7323937598229686,0.5721105720914508,0.8718383344501873,1,1,0,1,0.0,1.2787536009528289,0,0,0,0
0.0,1.792391689498254,-0.5641556340155587,-0.3880643749598774,0,3,1,19,0.0,1.5538830266438743,0,0,0,0
0.9030899869919436,1.869231719730976,0.875136881953817,0.6863407412539861,0,2,0,14,0.0,1.705007959333336,0,0,0,0
1.2041199826559248,1.8864907251724816,0.9601870853678668,0.9219444789777236,1,3,1,11,0.0,1.4440447959180762,0,0,0,0
0.9542425094393248,1.806179973983887,0.4972968450716346,1.1384083057429195,1,5,0,4,0.0,1.5440680443502757,0,0,0,0
0.6020599913279624,1.6532125137753435,0.231851723743416,0.4463041139519239,1,4,0,9,0.0,1.3926969532596658,0,0,0,0
1.0,1.505149978319906,-0.7514970702705384,-0.6219947769752837,0,3,0,13,0.0,1.212187604403958,0,0,0,0
0.7781512503836436,1.3424226808222062,0.0843617585514051,0.1191238648106171,0,2,1,18,0.0,0.9684829485539352,0,0,0,0
1.1139433523068367,2.0681858617461617,-0.221020038323511,0.0157176074417547,0,2,0,15,0.0,1.7168377232995244,0,0,0,0
0.6020599913279624,1.4913616938342726,-0.282089952324316,0.4920213202575875,0,2,1,21,0.0,1.230448921378274,0,0,0,0
1.1760912590556811,1.7993405494535817,0.0537435958442588,0.0554807760881147,0,2,1,17,0.0,1.513217600067939,0,0,0,0
1.2041199826559248,1.8808135922807916,0.8522564452439514,0.6543367486925974,0,4,0,21,0.0,1.429752280002408,0,0,0,0
0.6989700043360189,1.505149978319906,0.2407808102619077,0.8347430937448072,1,5,1,24,0.0,1.167317334748176,0,0,0,0
0.7781512503836436,1.6812412373755872,0.404532683853171,0.1145309225706129,1,4,1,18,0.0,1.376576957056512,0,0,0,0
0.8450980400142568,1.414973347970818,-0.0441718360769333,-0.2184542858460624,0,1,0,19,0.0,1.290034611362518,0,0,0,0
1.3424226808222062,2.110589710299249,0.1188491252905241,0.7318491026824994,0,3,1,24,0.0,1.927883410330707,0,0,0,0
1.1139433523068367,2.123851640967086,0.8451675215729849,1.1546941437920026,0,4,1,15,0.0,1.7723217067229198,0,0,0,0
1.3617278360175928,1.8750612633917,0.5343307672274528,0.5412796271827806,0,5,0,18,0.0,1.6009728956867482,0,0,0,0
1.0413926851582251,1.6812412373755872,-0.3973844672059383,0.3593588244663755,0,2,1,9,0.0,1.2013971243204515,0,0,0,0
1.0,1.6232492903979006,0.0089806513866847,0.5510968071394384,0,4,0,10,0.0,1.255272505103306,0,0,0,0
1.1139433523068367,1.7708520116421442,0.4904981308629424,0.8298925984964791,0,3,1,22,0.0,1.5550944485783191,0,0,0,0
1.146128035678238,1.7323937598229686,0.7456692742260738,0.9993212756510528,1,2,1,8,0.0,1.5010592622177514,0,0,0,0
1.2787536009528289,1.505149978319906,-0.6795379781557349,0.4053204007835804,0,1,1,22,0.0,1.1398790864012365,0,0,0,0
0.8450980400142568,1.4913616938342726,-0.766306023808579,-0.6350271091692601,0,2,1,33,0.0,1.1398790864012365,0,0,0,0
0.4771212547196624,1.6434526764861874,-0.1100487427180116,0.1398287304985882,0,2,1,16,0.0,1.3364597338485296,0,0,0,0
0.6989700043360189,1.2787536009528289,-0.7517838910725342,-0.248797135250099,0,3,1,24,0.0,0.9395192526186184,0,0,0,0
1.2041199826559248,1.8388490907372552,0.428441284795057,0.442339894311616,0,5,1,38,0.0,1.4313637641589874,0,0,0,0
1.146128035678238,1.7634279935629371,0.1533733358318242,0.3006928523174809,0,5,1,6,0.0,1.3010299956639813,0,0,0,0
0.7781512503836436,1.4771212547196624,-0.7206525075892677,-0.6387633832686688,0,4,0,23,0.0,1.230448921378274,0,0,0,0
1.255272505103306,1.8920946026904804,0.3786667532088367,0.4869289582737983,0,3,1,31,0.0,1.6464037262230695,0,0,0,0
1.462397997898956,1.0413926851582251,-0.3757942476713468,-0.7902866493229096,0,5,1,9,0.0,0.7403626894942439,0,0,0,0
1.4771212547196624,1.0413926851582251,-0.234544547638858,-0.5110461971703486,0,4,1,27,0.0,0.6901960800285137,0,0,0,0
1.462397997898956,2.0293837776852097,0.6399161883158941,0.989435756265258,0,3,1,40,0.0,1.667452952889954,0,0,0,0
1.6020599913279625,2.303196057420489,0.63263461819994,1.3625625404154489,0,3,0,32,0.0,1.9633155113861116,0,0,0,0
1.3617278360175928,1.968482948553935,0.2749937541973175,0.7590917771383524,0,5,0,29,0.0,1.6848453616444126,0,0,0,0
1.146128035678238,1.6232492903979006,0.4789016819524795,0.1947018943946591,0,2,1,39,0.0,1.3783979009481375,0,0,0,0
0.8450980400142568,0.9542425094393248,-0.8330905617672518,-0.2283111220927207,0,5,1,31,0.0,0.6627578316815741,0,0,0,0
1.6334684555795864,1.3010299956639813,-0.3055352017730297,0.1089571998785331,0,2,0,29,0.0,1.1398790864012365,0,0,0,0
1.5185139398778875,2.012837224705172,0.7721952880899374,0.7078019934083349,0,4,0,26,0.0,1.7474118078864234,0,0,0,0
1.1139433523068367,1.146128035678238,-0.2918171346653834,-0.4142235347582882,0,1,1,38,0.0,0.7993405494535817,0,0,0,0
0.3010299956639812,1.0,-1.410273743745763,-0.6965447396581175,0,2,0,35,0.0,0.6901960800285137,0,0,0,0
1.505149978319906,1.3222192947339193,0.1856789658110926,-0.2309795624189896,0,4,1,30,0.0,1.0,0,0,0,0
1.0,1.6020599913279625,-0.7314220281171567,0.6487892135944493,0,2,0,16,0.0,1.3180633349627615,0,0,0,0
0.8450980400142568,1.146128035678238,-0.2491924075974668,0.013937167683411,0,5,1,27,0.0,0.724275869600789,0,0,0,0
1.6812412373755872,1.230448921378274,-0.3725153432426321,-0.1891735905470125,0,5,1,30,0.0,0.8976270912904415,0,0,0,0
1.4913616938342726,1.7075701760979365,-0.6811314616056349,-0.1489778248804326,0,4,1,31,0.0,1.2624510897304295,0,0,0,0
1.3222192947339193,1.230448921378274,-0.0253754882506507,0.1416864542632303,0,2,0,16,0.0,1.0374264979406236,0,0,0,0
1.0413926851582251,1.0413926851582251,-0.8867989230086462,-1.242436966981921,0,2,1,51,0.0,0.8061799739838872,0,0,0,0
1.7160033436347992,2.0293837776852097,0.6542637771959934,0.8412401795367055,0,4,1,46,0.0,1.7634279935629371,0,0,0,0
1.6334684555795864,0.9542425094393248,-0.4311555264568769,-0.5429481411716333,0,5,1,37,0.0,0.7558748556724915,0,0,0,0
1.5314789170422551,1.0,-0.4689555947317625,-0.3975710151624544,0,5,0,44,0.0,0.7923916894982539,0,0,0,0
