age,yrsed,yrsempl,income,creddebt,othdebt,default,jobsat,homeown,address,cars,carvalue,2,3,4,5
1.6334684555795864,0.9542425094393249,0.6020599913279624,1.6334684555795864,-0.09860925288929585,0.6087531765020227,0,4,0,10,0.0,1.423245873936808,0,0,0,0
1.6434526764861874,0.9542425094393249,0.47712125471966244,1.6901960800285136,0.05577765278356246,0.5213937450979002,0,3,0,7,0.0,1.3263358609287514,0,0,0,0
1.6434526764861874,0.9542425094393249,0.6020599913279624,1.4771212547196624,-0.23619777592540733,-0.03644826642590373,0,1,1,12,0.0,1.08278537031645,0,0,0,0
1.6720978579357175,0.9542425094393249,0.9542425094393249,1.8573324964312685,0.7293896571167837,0.9925192323976615,1,5,0,3,0.0,1.54282542695918,0,0,0,0
1.6989700043360187,0.9542425094393249,1.0,1.9242792860618816,0.9252510177676934,1.0441156066638002,1,2,0,17,0.0,1.6646419755561255,0,0,0,0
1.6989700043360187,0.9542425094393249,0.3010299956639812,1.3617278360175928,0.08409846998201766,0.2820181665333716,1,4,1,12,0.0,1.1760912590556813,0,0,0,0
1.7075701760979363,0.9542425094393249,1.3424226808222062,1.7558748556724915,-1.0726912433845004,-0.5025008868236964,0,3,0,13,0.0,1.3053513694466237,0,0,0,0
1.724275869600789,0.9542425094393249,1.3010299956639813,1.7075701760979363,0.3021726399883355,0.6973802731062086,0,1,0,25,0.0,1.3364597338485296,0,0,0,0
1.7403626894942439,0.9542425094393249,0.6989700043360189,1.3424226808222062,-0.09630893130368298,-0.23292431876253822,0,3,1,10,0.0,0.8260748027008264,0,0,0,0
1.7481880270062005,0.9542425094393249,1.4913616938342726,2.1760912590556813,-0.16992483357024982,1.3705834000138055,0,5,1,29,0.0,1.810232517995084,0,0,0,0
1.7558748556724915,0.9542425094393249,1.0413926851582251,1.7323937598229686,0.20074109023512576,0.6895219574997816,0,1,1,21,0.0,1.404833716619938,0,0,0,0
1.7634279935629373,0.9542425094393249,1.146128035678238,1.9637878273455553,0.09579122033218693,-0.10945826746470769,0,3,1,31,0.0,1.6821450763738317,0,0,0,0
1.7708520116421442,0.9542425094393249,1.3222192947339193,1.8808135922807914,0.059214933814546594,0.9412092096007012,0,5,1,25,0.0,1.2648178230095364,0,0,0,0
1.7708520116421442,0.9542425094393249,1.2304489213782739,1.8692317197309762,-0.17220439704705634,0.7772339209035298,0,4,1,32,0.0,1.4771212547196624,0,0,0,0
1.7708520116421442,0.9542425094393249,1.1760912590556813,1.5797835966168101,-0.24875323829934623,0.13800000789781305,0,2,0,13,0.0,1.3364597338485296,0,0,0,0
1.7853298350107671,0.9542425094393249,1.3424226808222062,2.0211892990699383,0.5794897770328025,0.8714310661948477,0,4,1,25,0.0,1.6414741105040995,0,0,0,0
1.7853298350107671,0.9542425094393249,1.1139433523068367,1.5314789170422551,0.1383759693085273,0.4737449884102397,0,1,1,25,0.0,1.276461804173244,0,0,0,0
1.7853298350107671,0.9542425094393249,1.3979400086720377,1.9344984512435677,-0.06658864439764643,-0.02312295061655611,0,5,0,32,0.0,1.6812412373755872,0,0,0,0
1.7993405494535817,0.9542425094393249,0.6989700043360189,1.4913616938342726,0.384012727711573,0.6433440892917467,0,1,0,18,0.0,1.1522883443830565,0,0,0,0
1.806179973983887,0.9542425094393249,1.2787536009528289,1.9444826721501687,0.1135690296371914,0.966663511563834,0,5,1,40,0.0,1.6473829701146199,0,0,0,0
1.806179973983887,0.9542425094393249,1.4771212547196624,1.462397997898956,0.2839377272920575,0.25265500578567407,0,3,0,31,0.0,1.1139433523068367,0,0,0,0
1.806179973983887,0.9542425094393249,1.5185139398778875,2.2648178230095364,-0.034305468613559924,1.0205250238939017,0,4,1,39,0.0,1.9566485792052033,0,0,0,0
1.8260748027008264,0.9542425094393249,1.1139433523068367,1.9822712330395684,0.19333835225660037,-0.25866557879994434,0,5,1,28,0.0,1.6201360549737576,0,0,0,0
1.8260748027008264,0.9542425094393249,0.3010299956639812,1.4313637641589874,-0.20098218919360536,0.6810120865925493,0,1,1,30,0.0,1.08278537031645,0,0,0,0
1.845098040014257,0.9542425094393249,1.6232492903979006,1.7558748556724915,0.5713197719168416,0.6287301003773017,0,5,1,21,0.0,1.4885507165004443,0,0,0,0
1.8692317197309762,0.9542425094393249,1.414973347970818,1.792391689498254,0.38525655257787417,0.6238647250651962,0,4,1,40,0.0,1.5224442335063197,0,0,0,0
1.8692317197309762,0.9542425094393249,1.2304489213782739,1.0413926851582251,-1.1769955323486248,-0.6373818294245992,0,2,1,9,0.0,0.5910646070264992,0,0,0,0
1.8750612633917,0.9542425094393249,1.4771212547196624,1.0,-0.32605800136591223,-0.4841261562883209,0,3,0,43,0.0,0.5797835966168101,0,0,0,0
1.8864907251724818,0.9542425094393249,1.5797835966168101,1.5314789170422551,-0.3873898958258521,0.5765905660235948,0,5,1,57,0.0,1.1522883443830565,0,0,0,0
1.8864907251724818,0.9542425094393249,1.0791812460476249,1.2787536009528289,-0.4352392769676965,0.2816968078291541,0,1,1,30,0.0,0.9956351945975499,0,0,0,0
1.8976270912904414,0.9542425094393249,1.5314789170422551,1.255272505103306,0.12621455516383584,-0.05712719753178371,0,4,1,23,0.0,1.0644579892269184,0,0,0,0
1.8976270912904414,0.9542425094393249,0.9542425094393249,1.1760912590556813,-0.6143937264016879,-0.24641694110709347,0,3,0,7,0.0,0.9242792860618817,0,0,0,0
1.3424226808222062,1.0,0.0,1.3222192947339193,0.2689858673285803,0.12523916445372704,1,1,1,2,0.0,1.0413926851582251,0,0,0,0
1.3617278360175928,1.0,0.6020599913279624,1.591064607026499,-0.5678263085053469,0.3768498564000399,0,1,0,2,0.0,1.3324384599156054,0,0,0,0
1.3617278360175928,1.0,0.3010299956639812,1.5185139398778875,-0.3725153432426321,-0.15621675838903873,1,1,0,2,0.0,1.0453229787866574,0,0,0,0
1.414973347970818,1.0,0.47712125471966244,1.4313637641589874,-0.2906604896177893,0.022806821945901404,1,2,0,2,0.0,1.0718820073061255,0,0,0,0
1.4313637641589874,1.0,0.47712125471966244,1.3010299956639813,-0.7203330559515444,-0.43226803745193093,1,3,1,5,0.0,1.1072099696478683,0,0,0,0
1.4771212547196624,1.0,0.8450980400142568,1.568201724066995,-0.2802752083680608,-0.11321326585417979,1,2,0,7,0.0,1.1903316981702914,0,0,0,0
1.505149978319906,1.0,1.0791812460476249,1.4313637641589874,-0.6014628128854731,0.14508945142646815,0,4,0,4,0.0,1.0170333392987803,0,0,0,0
1.5185139398778875,1.0,1.146128035678238,1.5563025007672873,0.25287729256376046,-0.25971628031812083,0,4,1,7,0.0,1.1931245983544616,0,0,0,0
1.568201724066995,1.0,0.47712125471966244,1.4771212547196624,0.45982656523854953,0.23982982048378657,0,2,1,12,0.0,1.1072099696478683,0,0,0,0
1.5797835966168101,1.0,1.1139433523068367,1.5185139398778875,-0.0921250301583819,0.5291911955559148,0,5,1,17,0.0,1.2810333672477277,0,0,0,0
1.591064607026499,1.0,0.9030899869919435,1.6020599913279623,-0.048701345983910765,0.3151471336820997,0,4,1,15,0.0,1.3364597338485296,0,0,0,0
1.6127838567197355,1.0,0.6020599913279624,1.6020599913279623,-0.3211539751639584,0.03448406880931653,0,2,1,14,0.0,1.276461804173244,0,0,0,0
1.6127838567197355,1.0,0.0,1.255272505103306,-1.0308171407677387,0.06026332857959397,0,2,0,8,0.0,0.9084850188786497,0,0,0,0
1.6232492903979006,1.0,0.6020599913279624,1.7558748556724915,0.9242043638015226,0.598839621925893,1,2,1,13,0.0,1.4996870826184039,0,0,0,0
1.6232492903979006,1.0,0.9542425094393249,1.6532125137753437,-0.009627841697800482,0.70730824309905,0,5,0,4,0.0,1.4065401804339552,0,0,0,0
1.6232492903979006,1.0,0.7781512503836436,1.6812412373755872,-0.6059407624165627,0.05851105281459367,0,4,0,22,0.0,1.2600713879850747,0,0,0,0
1.6334684555795864,1.0,0.8450980400142568,1.3617278360175928,0.14741350429849417,0.6920401268375445,1,5,0,20,0.0,1.0293837776852097,0,0,0,0
1.6434526764861874,1.0,1.0791812460476249,1.863322860120456,0.09723231360823632,-0.10068738294311763,0,5,1,9,0.0,1.5854607295085006,0,0,0,0
1.6434526764861874,1.0,0.9030899869919435,1.4913616938342726,0.2922024459720752,0.40929760851161634,0,3,1,13,0.0,1.307496037913213,0,0,0,0
1.6434526764861874,1.0,0.8450980400142568,1.5314789170422551,-0.4247659559890654,-0.5171835641618272,0,5,1,14,0.0,1.235528446907549,0,0,0,0
1.6434526764861874,1.0,1.2787536009528289,1.9030899869919435,0.11671398040803045,-0.11256275542219256,0,5,1,14,0.0,1.608526033577194,0,0,0,0
1.6532125137753437,1.0,1.1760912590556813,1.6434526764861874,-0.005524470929688765,0.698678060340007,0,2,1,25,0.0,1.4899584794248346,0,0,0,0
1.662757831681574,1.0,1.2304489213782739,1.792391689498254,0.17100759152947817,0.2987343384718442,0,3,0,16,0.0,1.6242820958356683,0,0,0,0
1.662757831681574,1.0,1.3222192947339193,1.7323937598229686,-0.12247201381553695,0.49606129805932764,0,5,1,12,0.0,1.3404441148401183,0,0,0,0
1.6989700043360187,1.0,0.7781512503836436,1.845098040014257,-0.11667932161702475,0.22675452260004378,0,3,0,18,0.0,1.5440680443502757,0,0,0,0
1.6989700043360187,1.0,0.9030899869919435,1.4913616938342726,0.12626196832426295,0.2897222524633055,0,2,1,26,0.0,1.173186268412274,0,0,0,0
1.7075701760979363,1.0,0.8450980400142568,1.414973347970818,-0.61747867581032,-0.29011974142398966,0,3,0,15,0.0,1.1205739312058498,0,0,0,0
1.7160033436347992,1.0,1.255272505103306,1.8260748027008264,-0.22268484697483326,0.3320654124804099,0,4,1,21,0.0,1.4927603890268375,0,0,0,0
1.7323937598229686,1.0,0.9030899869919435,1.380211241711606,0.3730915723728641,0.39567997627004603,0,3,1,21,0.0,1.187520720836463,0,0,0,0
1.7558748556724915,1.0,1.1760912590556813,1.7481880270062005,0.23921336263450005,0.7025463328685292,0,5,1,21,0.0,1.3891660843645324,0,0,0,0
1.7634279935629373,1.0,1.0791812460476249,1.8512583487190752,-0.14219004219427636,0.49320813778321915,0,3,1,23,0.0,1.4727564493172123,0,0,0,0
1.7781512503836436,1.0,1.2304489213782739,1.9493900066449128,-1.4871289079606766,0.7321062260529931,0,4,1,28,0.0,1.608526033577194,0,0,0,0
1.7781512503836436,1.0,1.414973347970818,1.6127838567197355,0.0048121501369148756,-0.2621254301976303,0,1,1,30,0.0,1.252853030979893,0,0,0,0
1.7781512503836436,1.0,1.4471580313422192,2.0827853703164503,0.01566482814024934,0.7588568076533574,0,5,0,27,0.0,1.7810369386211318,0,0,0,0
1.792391689498254,1.0,1.5185139398778875,1.4313637641589874,0.17606346331936634,0.26672452705042127,0,5,0,18,0.0,1.100370545117563,0,0,0,0
1.7993405494535817,1.0,1.0413926851582251,1.5314789170422551,-0.8757893165637827,-0.06910697759397455,0,5,0,15,0.0,1.3138672203691535,0,0,0,0
1.7993405494535817,1.0,1.0,1.8864907251724818,0.3181439225190583,0.3633513249987123,0,4,1,25,0.0,1.6053050461411094,0,0,0,0
1.7993405494535817,1.0,0.3010299956639812,1.2787536009528289,0.14589686745908176,0.11983137702015441,0,1,0,26,0.0,1.0374264979406236,0,0,0,0
1.806179973983887,1.0,1.0791812460476249,1.5440680443502757,-0.32620984695384664,0.22093533703360713,0,3,1,26,0.0,1.2833012287035497,0,0,0,0
1.806179973983887,1.0,0.3010299956639812,1.4913616938342726,-0.14172995764435414,-0.1921647225506437,0,5,1,29,0.0,1.2576785748691846,0,0,0,0
1.8195439355418688,1.0,1.3979400086720377,1.0,-1.0893755951107988,-0.9259153109717562,0,2,0,23,0.0,0.6812412373755872,0,0,0,0
1.8260748027008264,1.0,1.380211241711606,1.3617278360175928,-0.9502975439478515,-0.334536274942501,0,4,1,44,0.0,1.130333768495006,0,0,0,0
1.8325089127062364,1.0,1.4913616938342726,0.9542425094393249,-0.8577857889132786,-0.5462903595711324,0,5,0,9,0.0,0.6232492903979004,0,0,0,0
1.8325089127062364,1.0,1.4913616938342726,2.0791812460476247,-0.4066696194769378,-0.16243681217769987,0,4,1,28,0.0,1.8048206787211623,0,0,0,0
1.8325089127062364,1.0,1.380211241711606,2.292256071356476,0.8994965751882188,0.8890730072720665,0,1,1,24,0.0,1.8095597146352678,0,0,0,0
1.8388490907372552,1.0,1.0,0.9542425094393249,-0.0446557811560201,0.3358015894836263,0,3,1,22,0.0,0.6812412373755872,0,0,0,0
1.8388490907372552,1.0,0.7781512503836436,1.863322860120456,-1.2627755420150828,-0.6245266029575135,0,3,1,31,0.0,1.6263403673750423,0,0,0,0
1.845098040014257,1.0,1.1139433523068367,1.9395192526186185,0.10497132545054724,0.5001789585684204,0,1,1,40,0.0,1.6532125137753437,0,0,0,0
1.8573324964312685,1.0,0.9542425094393249,1.1760912590556813,-0.5657026148754913,-0.018557430888037626,0,3,1,36,0.0,0.919078092376074,0,0,0,0
1.8692317197309762,1.0,1.5440680443502757,1.5185139398778875,-0.5138444960391013,0.5587918223240476,0,5,1,28,0.0,1.167317334748176,0,0,0,0
1.8692317197309762,1.0,1.4313637641589874,1.1760912590556813,-0.22753159694671968,0.08199502527229814,0,4,0,12,0.0,0.6720978579357175,0,0,0,0
1.8692317197309762,1.0,1.0,1.5563025007672873,0.029263619787235528,0.2829156212122144,0,3,1,45,0.0,1.3138672203691535,0,0,0,0
1.8750612633917,1.0,1.0413926851582251,1.4471580313422192,-0.40390015375486943,-0.2761734068125033,0,2,1,13,0.0,1.1398790864012365,0,0,0,0
1.8750612633917,1.0,1.4771212547196624,2.0293837776852097,0.028514318972580763,0.030251499216436592,0,5,0,35,0.0,1.7134905430939424,0,0,0,0
1.8750612633917,1.0,1.6532125137753437,1.1760912590556813,-0.4709162954972905,0.07622888849016325,0,4,0,17,0.0,0.9138138523837167,0,0,0,0
1.8808135922807914,1.0,1.5185139398778875,1.3010299956639813,-0.07017251876930863,-0.45692576496646786,0,4,1,53,0.0,1.0791812460476249,0,0,0,0
1.8864907251724818,1.0,1.6020599913279623,1.0,-0.6129662987176369,-0.6651443103827085,0,5,0,11,0.0,0.6989700043360189,0,0,0,0
1.8864907251724818,1.0,1.380211241711606,0.9542425094393249,-0.4061913215410348,-0.49685238527208975,0,5,0,48,0.0,0.5314789170422551,0,0,0,0
1.8920946026904804,1.0,1.3010299956639813,1.2304489213782739,-0.12246164990517117,-0.16070425629531443,0,2,0,44,0.0,0.9777236052888477,0,0,0,0
1.8976270912904414,1.0,1.5440680443502757,1.1139433523068367,-0.2993568460691141,0.3164044229362364,0,3,0,53,0.0,0.7781512503836436,0,0,0,0
1.8976270912904414,1.0,1.5314789170422551,0.9542425094393249,-0.17996677186439045,-0.23563255108531458,0,4,1,40,0.0,0.6720978579357175,0,0,0,0
1.8976270912904414,1.0,1.0,0.9542425094393249,-0.3257140144608864,-0.002340192289653958,0,5,0,15,0.0,0.7634279935629372,0,0,0,0
1.2787536009528289,1.0413926851582251,0.0,1.2041199826559248,-0.2657571922241043,-0.331897492334368,0,1,1,0,0.0,0.8692317197309762,0,0,0,0
1.3424226808222062,1.0413926851582251,0.0,1.4471580313422192,-0.03380193000943615,0.01488999389028832,0,2,0,2,0.0,1.1172712956557642,0,0,0,0
1.380211241711606,1.0413926851582251,0.47712125471966244,1.3010299956639813,-0.9083330424043154,-0.4242350194632806,0,3,1,5,0.0,1.0718820073061255,0,0,0,0
1.380211241711606,1.0413926851582251,0.3010299956639812,1.2787536009528289,-0.6393592596236213,0.2912744766223526,1,1,0,4,0.0,0.9590413923210935,0,0,0,0
1.3979400086720377,1.0413926851582251,0.0,1.505149978319906,-0.8955128886876049,0.19556758065972762,0,2,0,2,0.0,1.2430380486862944,0,0,0,0
1.414973347970818,1.0413926851582251,0.7781512503836436,1.5440680443502757,-0.14965708054037774,-0.42424078702457796,0,3,1,4,0.0,1.1903316981702914,0,0,0,0
1.4313637641589874,1.0413926851582251,0.0,1.2304489213782739,-0.7475353388040058,-0.3000235994347122,0,3,0,3,0.0,0.9867717342662449,0,0,0,0
1.4771212547196624,1.0413926851582251,0.8450980400142568,1.4471580313422192,-0.18634430052814827,0.17750417913786218,0,2,1,4,0.0,1.1271047983648077,0,0,0,0
1.4771212547196624,1.0413926851582251,0.7781512503836436,1.462397997898956,0.11907104378380623,0.45645106148663134,0,2,0,7,0.0,1.089905111439398,0,0,0,0
1.4771212547196624,1.0413926851582251,0.6020599913279624,1.568201724066995,0.37614244528249424,0.7317804892557692,1,2,1,9,0.0,1.3961993470957363,0,0,0,0
1.4913616938342726,1.0413926851582251,0.9542425094393249,1.5797835966168101,-0.6687833215638423,-0.016101405877594156,0,4,1,8,0.0,1.4313637641589874,0,0,0,0
1.505149978319906,1.0413926851582251,0.3010299956639812,1.505149978319906,-0.2564024445389749,0.5037754348327678,0,2,1,10,0.0,1.2966651902615312,0,0,0,0
1.5185139398778875,1.0413926851582251,0.6989700043360189,1.5797835966168101,0.31278012472793926,0.662299692677303,1,4,1,14,0.0,1.2695129442179163,0,0,0,0
1.5185139398778875,1.0413926851582251,0.3010299956639812,1.4913616938342726,-0.30327151829925114,0.47792742516639786,0,1,0,3,0.0,1.287801729930226,0,0,0,0
1.5314789170422551,1.0413926851582251,0.3010299956639812,1.3222192947339193,-0.555564826993254,0.28953321302100277,0,1,0,8,0.0,1.0530784434834197,0,0,0,0
1.5440680443502757,1.0413926851582251,0.6989700043360189,1.2304489213782739,-0.593575646872213,-0.8662439986575523,1,2,1,11,0.0,1.0569048513364727,0,0,0,0
1.5563025007672873,1.0413926851582251,1.0791812460476249,1.5314789170422551,-0.43309134477319655,0.30343366600620425,0,3,1,12,0.0,1.1430148002540952,0,0,0,0
1.568201724066995,1.0413926851582251,0.0,1.4471580313422192,-0.06057061070864692,0.33889057108392345,0,1,1,14,0.0,1.1072099696478683,0,0,0,0
1.6020599913279623,1.0413926851582251,0.47712125471966244,1.7323937598229686,0.5721105720914508,0.8718383344501873,1,1,0,1,0.0,1.2787536009528289,0,0,0,0
1.6020599913279623,1.0413926851582251,0.0,1.792391689498254,-0.5641556340155587,-0.38806437495987745,0,3,1,19,0.0,1.5538830266438743,0,0,0,0
1.6127838567197355,1.0413926851582251,0.9030899869919435,1.8692317197309762,0.875136881953817,0.6863407412539861,0,2,0,14,0.0,1.705007959333336,0,0,0,0
1.6127838567197355,1.0413926851582251,1.2041199826559248,1.8864907251724818,0.9601870853678668,0.9219444789777235,1,3,1,11,0.0,1.4440447959180762,0,0,0,0
1.6334684555795864,1.0413926851582251,0.9542425094393249,1.806179973983887,0.4972968450716346,1.1384083057429195,1,5,0,4,0.0,1.5440680443502757,0,0,0,0
1.662757831681574,1.0413926851582251,0.6020599913279624,1.6532125137753437,0.23185172374341603,0.4463041139519239,1,4,0,9,0.0,1.3926969532596658,0,0,0,0
1.6720978579357175,1.0413926851582251,1.0,1.505149978319906,-0.7514970702705384,-0.6219947769752837,0,3,0,13,0.0,1.212187604403958,0,0,0,0
